"DDLatitude"	"DDLongitude"	"OccurrenceTableName"	"OccurrenceID"	"Taxon"	"OccurrenceDate"	"Habitat"	"LocationName"	"LocationDetails"	"CoordinateUncertaintyDistance"	"CoordinateUncertaintyUnit"	"GeoreferenceRemarks"	"Country"	"StateProvince"	"EORank"	"Collector"	"PhenologyNotes"	"Notes"
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7246"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1557,  Collection Number:265; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7245"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1556,  Collection Number:264; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7244"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1555,  Collection Number:263; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7243"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1554,  Collection Number:262; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7242"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1553,  Collection Number:261; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7241"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1552,  Collection Number:260; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7240"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1551,  Collection Number:259; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7239"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1550,  Collection Number:258; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7238"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1549,  Collection Number:257; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7237"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1548,  Collection Number:256; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.88683"	"-92.90288"	"ExpeditionData_OccurrenceFormat"	"7236"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: "	"Dickey junction, Richland Rd, Ozark national forest."	"NE side richland Rd, 600 ft SW of junction with Hoot Owl Rd., down slope"		"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1547,  Collection Number:255; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. NW half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7235"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1546,  Collection Number:254; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7234"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1545,  Collection Number:253; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7233"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1544,  Collection Number:252; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7232"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1543,  Collection Number:251; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7231"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1542,  Collection Number:250; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7230"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1541,  Collection Number:249; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7229"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1540,  Collection Number:248; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7228"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1539,  Collection Number:247; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7227"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1538,  Collection Number:246; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7226"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1537,  Collection Number:245; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7225"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1536,  Collection Number:244; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7224"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1535,  Collection Number:243; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7223"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1534,  Collection Number:242; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
"35.85726"	"-93.07996"	"ExpeditionData_OccurrenceFormat"	"7222"	"Neviusia alabamensis"	9/2/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Runs along E facing bluff down to 100 M from bluff. additional inaccesible population on top of very steep bluff."	"Big creek, Campbell property, Ozark national forest."	"Access through Campbell property off Big creek rd S of Mt Judea. Through multiple locked gates and pastures. Requires permission from Campbells (870-434-5344)."	5.00	"m"		"United States"	"Arkansas"		"Chauncey, Jared, Dan Maurer, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1533,  Collection Number:241; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Collected smaller divisons where possible, from clusters likely to be distinct individuals with the clonal mass. S half of population.; "
